"id","user_id","title","category","design_colors","logo_url","created_at","structure","is_active","is_locked","language","owner_id","is_published","default_locale","updated_at","form_token","brand_logo_url","brand_primary","brand_accent","brand_background","owner","public_token","meta","status","published_at","slug","default_lang","partner_id","token","code"
"25144639-dd68-48b5-8fa9-7b1d5690ebef","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיון נוסף ","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-19T21:05:20.270837",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","5dcb1a53f78932e0504ff36a",,"#2563eb","#f59e0b","#ffffff",,"25c3cc64-926b-4d76-b7c7-a2e8ded5521c","{}","draft",,"ניסיון-נוסף","he",,"e5833ade764363d3","a0859fe975b26c6e"
"529ab468-b01f-4101-87e1-4944d39ef00a","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיון נוסף ","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-14T11:02:47.85699",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","30708a5f4554503c23cd888d",,"#2563eb","#f59e0b","#ffffff",,"65c85cd8-ef76-4364-a009-3623c8f21864","{}","draft",,"ניסיון-נוסף","he",,"01699ce5011364df","cc4308ad1561744f"
"a8d86fc5-2ae5-47e2-98cb-fbdb4390da7a","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיו 3 ","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-14T20:33:46.016601",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","e0b270801155a2b50cab883c",,"#2563eb","#f59e0b","#ffffff",,"9da624fc-e882-455c-9c14-0b43a23883a2","{}","draft",,"ניסיו-3","he",,"3c7b3f5fa0bcf453","7532dc64ed876fb1"
"3fe3e96f-99a6-4a1b-9ce6-90b89777a9f0","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיון נוסף ","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-16T11:06:57.188264",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","3a4bc8e0de863e9a10b45521",,"#2563eb","#f59e0b","#ffffff",,"ed0f505f-d0cc-410d-82ac-19ecefbc1f70","{}","draft",,"ניסיון-נוסף","he",,"cbd78eacbd02714e","6d8735d0be4e9613"
"dfbbb01c-6929-4e7a-9c0b-408b116779e0","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיון נוסף ","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-19T21:03:27.587833",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","4f4005560af62229f74fbe70",,"#2563eb","#f59e0b","#ffffff",,"13924936-03ee-4232-a0b9-c32b7050080c","{}","draft",,"ניסיון-נוסף","he",,"4f65ae21914702e0","904fed7f72f8e17b"
"15959e92-4655-4e64-a38c-56d1e304362b","2ba91821-68f4-45c3-baeb-043fbb369e97","/'","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-20T13:18:46.938501",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","9475ec81a12f00205e05f25b",,"#2563eb","#f59e0b","#ffffff",,"44aab73d-7baf-4590-999f-8f5bf633618e","{}","draft",,"","he",,"99e1e813eca50b00","ce34b53010fcb92a"
"398212f2-717d-4f20-8b62-bdb74a9e1749","2ba91821-68f4-45c3-baeb-043fbb369e97","שאלון אמיתי ","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-23T22:29:33.478756",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",false,"he","2025-08-27T08:35:02.505045+00:00","d6f7cdc0bc27102c5adc5714",,"#2563eb","#f59e0b","#ffffff",,"q_435e9b1ab2b5b6272de610ae7faeb41b","{""autoNotify"":false,""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: שאלון אמיתי "",""channel"":""link"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nשאלון אמיתי \n\nתודה!"",""emailSubject"":""שאלון אמיתי : נשמח לשמוע ממך""},""endCustomerMessage"":{""body"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nשאלון אמיתי \n\nתודה!"",""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: שאלון אמיתי "",""subject"":""שאלון אמיתי : נשמח לשמוע ממך""}}","draft",,,"he",,"de3a2561a5af8a11","966d23c09a3e18cd"
"f5ce76ae-1614-4b94-992a-da3e2fe81e53","2ba91821-68f4-45c3-baeb-043fbb369e97","מיבוי2","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-14T09:52:08.264308",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","ef081b96a6c46cba48cdee0f",,"#2563eb","#f59e0b","#ffffff",,"10bb62b6-7c4b-4d34-80e4-541ba41fc322","{}","draft",,"מיבוי2","he",,"a874d7d02bda24f9","6ac575e05b85e433"
"157fb30b-5f5d-4b00-b186-0ec14acb9238","2ba91821-68f4-45c3-baeb-043fbb369e97","יחד","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-16T10:09:33.86037",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","f50cf482983aee43535d6ab0",,"#2563eb","#f59e0b","#ffffff",,"0e072225-0357-42f0-b869-330aa97539b0","{}","draft",,"יחד","he",,"552cf033e8ce6063","ec6f293dc273f5d0"
"905d493c-3ae9-4d12-a03b-0e1721bf037a","2ba91821-68f4-45c3-baeb-043fbb369e97","יחד","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-16T11:00:29.924636",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","88f705f39c55cb07ac441888",,"#2563eb","#f59e0b","#ffffff",,"ae17f645-33aa-4456-8080-13d1da8ceca2","{}","draft",,"יחד","he",,"30eabddfb4f89d66","a823d1744be1e43a"
"2b2dc368-1495-4b13-b8b7-6ebb964a4d87","81a07f63-158d-4dc2-a903-4c2c859b105f","כ","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-14T08:36:34.516548",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","0ef266062cbb6bdc3c235d7f",,"#2563eb","#f59e0b","#ffffff",,"ef6542d2-daa7-4177-9bfa-f190d3c62cac","{}","draft",,"כ","he",,"9edfbf91eaf6cc3b","2addfc5b1c5b43d3"
"aecb17da-9d91-44a0-bef3-c846af85be00","ae470d3c-3d84-4413-91c3-8787a8643f47","דוגמא","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-23T22:45:09.157235",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","a8d0f672d98816118135ebe7",,"#2563eb","#f59e0b","#ffffff",,"q_4e418e826617f76995f79a23e66a39c0",,"draft",,,"he",,"ff7652bfe8321564","2b1966a836fc9560"
"5efb6fc1-8dbf-4068-8dc3-4552c7fc54fe","2ba91821-68f4-45c3-baeb-043fbb369e97","vfv","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-23T23:13:56.145863",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",false,"he","2025-08-27T08:35:02.505045+00:00","a9deee7fbee2cec8202726ab",,"#2563eb","#f59e0b","#ffffff",,"q_6a4af738ffea0b039719c99277b8fcc7","{""autoNotify"":false,""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: vfv"",""channel"":""link"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nvfv\n\nתודה!"",""emailSubject"":""vfv: נשמח לשמוע ממך""},""endCustomerMessage"":{""body"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nvfv\n\nתודה!"",""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: vfv"",""subject"":""vfv: נשמח לשמוע ממך""}}","draft",,,"he",,"0a30e9e613abcf88","a250cb78134702d4"
"c7514849-b1ac-43dd-b9d0-54effc2208eb","81a07f63-158d-4dc2-a903-4c2c859b105f","ג","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-14T08:49:11.337061",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","f295ecf1e9b9f9247a4cf3a7",,"#2563eb","#f59e0b","#ffffff",,"f0f61915-6e6d-4483-9eed-e283f86efe90","{}","draft",,"ג","he",,"5a33fc0e3ceaddbb","84319c653aff81f2"
"70d97dfa-27ad-46ae-ae87-906fbbd29888","ae470d3c-3d84-4413-91c3-8787a8643f47","רק","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-23T22:45:48.436341",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","009d0f5fd748259f6383c461",,"#2563eb","#f59e0b","#ffffff",,"q_c5ccda20a510979562b80c0b01ea4e99","{""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: רק"",""channel"":""email"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nרק\n\nתודה!"",""emailSubject"":""רק: נשמח לשמוע ממך""}}","published",,,"he",,"a40490128ed26fb8","f4a2e56c9d502716"
"756f0377-6db4-4b7c-a158-60e4fa744bad","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיו 3 ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T11:42:05.103551",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","b667d19bcc9137d9979d1dad",,"#2563eb","#f59e0b","#ffffff",,"8058e6607bd137eabae72cd8",,"draft",,,"he",,"ce61d08fbb0342a4","ac89bcadc84312d9"
"5db2c870-2b8a-4f70-91e5-5d47ad203d0e","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T13:48:20.25136",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","c0fe6ea92f3288bf70967995",,"#2563eb","#f59e0b","#ffffff",,"9bd2434c48d185ea08462150",,"draft",,,"he",,"a0edc799ab763423","86e9ff1404b47b3a"
"7bd500a9-4c8b-4c55-80d5-9a2a5066d86c","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T14:05:06.641753",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","6d7fb30ad188b23a2b76e602",,"#2563eb","#f59e0b","#ffffff",,"c760153a1afe262a220b4aff",,"draft",,,"he",,"cfbfbb24e2acb0ec","4acb6c3f683c9fc0"
"78bfcaa5-fa97-43ea-9d4c-c6560be39e13","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיו 3 ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T11:49:55.312313",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","ce348b1bc929c95a9710b480",,"#2563eb","#f59e0b","#ffffff",,"349d53b891ea949652ae0e7a",,"draft",,,"he",,"ed6559ff6ddab7c4","5778a48cbef5374c"
"90a4268d-5239-42f4-a390-52364dcd69b0","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-26T21:51:40.780546",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","ffe90fb941b95f4911e17eed",,"#2563eb","#f59e0b","#ffffff",,,,"draft",,,"he",,"8618593b92aa494d","d72022421bc4613d"
"9f5916e1-0d4b-4222-b010-5793cfdba0e5","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיו 3 ","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-23T22:52:13.329723",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","abf17f2df9cfb0f62260f3dc",,"#2563eb","#f59e0b","#ffffff",,"q_3e5bae5b3d3734305dfabc5595da5fba","{""autoNotify"":false,""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: ניסיו 3 "",""channel"":""link"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nניסיו 3 \n\nתודה!"",""emailSubject"":""ניסיו 3 : נשמח לשמוע ממך""},""endCustomerMessage"":{""body"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nניסיו 3 \n\nתודה!"",""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: ניסיו 3 "",""subject"":""ניסיו 3 : נשמח לשמוע ממך""}}","draft",,,"he",,"10e9cdc9760fb373","ea0ed904a6d27fb1"
"0674b2f5-2456-4b64-ab5f-b1ca321784d0","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-26T23:45:27.128249",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","8466bc33f4864d1868bd6b4a",,"#2563eb","#f59e0b","#ffffff",,,,"draft",,,"he",,"162383fb5bc28de0","e48c25f24770836e"
"b2557188-24ad-4e29-b777-f2efa2787bf2","ae470d3c-3d84-4413-91c3-8787a8643f47","רק",,,,"2025-08-23T23:37:26.77",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","896845de9f8f07e183a7ed10",,"#2563eb","#f59e0b","#ffffff",,"q_5acc6e36a8bcd1e743d212ff43b3f166","{""brand"":{},""autoNotify"":false,""distribution"":{""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: רק"",""channel"":""link"",""emailBody"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nרק\n\nתודה!"",""emailSubject"":""רק: נשמח לשמוע ממך""},""endCustomerMessage"":{""body"":""שלום, נשמח לקבל את חוות דעתך בטופס הבא:\nרק\n\nתודה!"",""waText"":""שלום! נשמח שתקדישו דקה למלא את השאלון: רק"",""subject"":""רק: נשמח לשמוע ממך""}}","draft",,,"he",,"b9a28dd49f6b9155","ce40e243d67afcb0"
"875749b4-07e3-41e8-b83c-b33767f8f02b","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T14:09:32.699741",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","d39c8f1abcc7c0de50e8260e",,"#2563eb","#f59e0b","#ffffff",,"a8083faf3286d236db0fc426",,"draft",,,"he",,"90341b495133dd92","2c39d628b8e888a3"
"4dae7e57-4480-4693-810e-ca0b60548ca3","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיו 3 ","real_estate","{""primary"":""#169a9c"",""secondary"":""#ff7300"",""background"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-24T11:52:17.688522",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","39bee2e870f9efe6f8402b9c",,"#2563eb","#f59e0b","#ffffff",,"98ecc430cc88a42ef4d1fd67",,"draft",,,"he",,"a3bc696301bd071c","d99d1976b6a91825"
"4736bafa-2681-432a-88aa-4d3018d7f5db","2ba91821-68f4-45c3-baeb-043fbb369e97","רק","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-19T21:21:08.630954",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","6764d6b9d5a1f56a19ed0902",,"#2563eb","#f59e0b","#ffffff",,"b69d9c5a-e442-4755-9748-4bdf282b6759","{}","draft",,"רק","he",,"de80577ee6fce18e","29f3238d636a358a"
"b3b773a0-300d-435c-9d67-f7445c93c35d","ae470d3c-3d84-4413-91c3-8787a8643f47","דג","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-20T12:19:41.67469",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","ce13f52a12c0b68defd5a415",,"#2563eb","#f59e0b","#ffffff",,"165bf660-091a-49f9-b302-803e3e29c9d4","{}","published",,"דג","he",,"4e34ab64b741ce44","e45c00df440ac4e0"
"1ecb1656-bacf-459f-94f5-a35f4891a968","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-26T22:06:47.876579",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","978fcceccea5f058d88aa7f1",,"#2563eb","#f59e0b","#ffffff",,,,"draft",,,"he",,"8645a0e04e73f92d","9627f79b9c826096"
"6149a672-348f-4efe-bf67-fedaf7b8251d","2ba91821-68f4-45c3-baeb-043fbb369e97","vfv","insurance","{""status"":""draft"",""language"":""he"",""company_name"":""hoogi"",""primary_color"":""#16939B"",""secondary_color"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-20T13:24:54.862558",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","54250598a7068d05c3e93625",,"#2563eb","#f59e0b","#ffffff",,"5e313950-3af4-420f-bff9-4c978f0b11ce","{}","draft",,"vfv","he",,"72f5d80029120da5","50c38f5c2c871031"
"3b661e28-035e-471d-b759-f653cfdf5f52","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף 1","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-15T12:10:46.522046",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","9638f3aa045e5b188f9f1059",,"#2563eb","#f59e0b","#ffffff",,"6feee43e-3a0d-46d5-804c-8da59f84670d","{}","draft",,"ניסיון-נוסף-1","he",,"7b265d3e772b8f40","3176919c5d33ffbe"
"37ceba64-707d-4bd1-83f3-534b24f63160","ae470d3c-3d84-4413-91c3-8787a8643f47","שאלון ללא כותרת","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-16T22:39:05.464943",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",true,"he","2025-08-27T08:35:02.505045+00:00","1de48f3684bd389634be318c",,"#2563eb","#f59e0b","#ffffff",,"56e3131a-79d8-4e12-b69a-4b8f0cd16440","{}","draft",,"שאלון-ללא-כותרת","he",,"17a2d87d985d0850","ed49b90ac7a789c0"
"3d89d9d9-d5a2-4677-b5a9-c0042a845da4","2ba91821-68f4-45c3-baeb-043fbb369e97","ניסיון נוסף 1","insurance","{""primary"":""#16939B"",""secondary"":""#FFD500"",""background"":""#FFD500""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/2ba91821-68f4-45c3-baeb-043fbb369e97/logo-1755126964499.webp","2025-08-14T12:54:44.879126",,true,false,"he","2ba91821-68f4-45c3-baeb-043fbb369e97",true,"he","2025-08-27T08:35:02.505045+00:00","0d3f687dab245eeda238a161",,"#2563eb","#f59e0b","#ffffff",,"18df6e02-aaed-42bb-a7bc-427603b77c44","{}","draft",,"ניסיון-נוסף-1","he",,"fbc5c7fe73af4e0f","be46986fd060a8d0"
"e419fd63-873e-4f04-a0e6-9f96dc4768f0","ae470d3c-3d84-4413-91c3-8787a8643f47","ניסיון נוסף ","real_estate","{""status"":""draft"",""language"":""he"",""company_name"":""gil"",""primary_color"":""#169a9c"",""secondary_color"":""#ff7300""}","https://lcazbaggfdejukjgkpeu.supabase.co/storage/v1/object/public/branding/branding/ae470d3c-3d84-4413-91c3-8787a8643f47/logo-1755111853450.webp","2025-08-26T14:24:52.618532",,true,false,"he","ae470d3c-3d84-4413-91c3-8787a8643f47",false,"he","2025-08-27T08:35:02.505045+00:00","64656f4951e52d5592dbc235",,"#2563eb","#f59e0b","#ffffff",,,,"draft",,,"he",,"8f2b2fb5925ff7c7","60b88aeb901024f6"
